OrderID,OrderDate,DeliveryDate,OriginCity,DestinationCity,Carrier,TransportMode,Warehouse,Weight_kg,Distance_km,ShippingCost_INR,CustomerRating,DeliveryStatus,TransitDays,Weight_kg_MinMax,Distance_km_MinMax,ShippingCost_INR_MinMax,Weight_kg_Zscore,Distance_km_Zscore,ShippingCost_INR_Zscore
ORD10470,2024-03-08,2024-03-13,Delhi,Lucknow,Xpressbees,Rail,Wh-West,19.96,432.9,225.04,3.0,Delivered,5.0,0.26171053738121264,0.395712204778327,0.5141479361198054,-0.5337105714434331,0.018911104640115382,0.04652865552121054
ORD10557,2024-11-09,2024-11-21,Lucknow,Hyderabad,Fedex,Sea,Wh-West,21.99,796.3,211.65,4.0,Delivered,12.0,0.28902531326213093,0.7576598896926086,0.48604358902377265,-0.4254771908759113,1.4593461912944807,-0.0913528543832814
ORD10723,2024-12-30,2025-01-11,Delhi,Ahmedabad,Ekart,Sea,Wh-North,43.41,755.7,269.34,1.0,Delivered,12.0,0.5772432932469934,0.717222146138619,0.6071294578788983,0.7165715833882864,1.2984170099016157,0.5027012387003739
ORD10293,2024-12-23,2024-12-28,Kolkata,Hyderabad,Ekart,Road,Wh-East,38.57,655.9,237.96,3.0,Delivered,5.0,0.5121184088806661,0.6178209932645262,0.541265797544805,0.45851761198591884,0.902832470418661,0.17957041115721054
ORD10772,2024-03-25,2024-03-31,Lucknow,Ahmedabad,Dhl,Rail,Wh-Central,47.08,638.0,309.31,4.0,Delivered,6.0,0.6266251787065847,0.5999925299734815,0.6910227180303868,0.9122447393896687,0.8318809347799347,0.9142862985123643
ORD10414,2024-02-17,2024-02-20,Pune,Chennai,Ekart,Road,Wh-East,22.25,326.9,186.88,3.0,Delivered,3.0,0.2925237574636279,0.2901358299821965,0.43405369525463655,-0.41161478745346997,-0.4012488270752471,-0.34641820168233073
ORD11055,2024-12-22,,Mumbai,Ahmedabad,Ekart,Road,Wh-West,65.7,423.1,351.05,4.0,Delayed,,0.8771676057522495,0.3859513701273641,0.778631041240873,1.9050060921814225,-0.019933870178851912,1.3440976669525062
ORD11153,2024-11-13,2024-11-18,Mumbai,Pune,Bluedart,Road,Wh-South,1.35,376.3,140.48,4.0,Delivered,5.0,0.011302665881759313,0.3393384046513366,0.3366644715611397,-1.5259387548727852,-0.2054384438041252,-0.8242152188270979
ORD10164,2024-06-05,2024-06-07,Delhi,Kolkata,Fedex,Air,Wh-Central,74.82875000000001,266.9,456.51875000000007,3.0,Delivered,2.0,1.0,0.23037561783344335,1.0,2.3917230738837714,-0.6390752035179051,2.430146247814299
ORD10120,2024-08-09,2024-08-12,Mumbai,Pune,Ekart,Rail,Wh-Central,30.55,347.8,227.87,3.0,Delivered,3.0,0.40420486081910684,0.31095230388067885,0.5200878392028355,0.03091578333984667,-0.31840597261438774,0.0756701546272385
ORD10905,2024-02-17,,Pune,Ahmedabad,Ekart,Air,Wh-South,12.54,150.6,86.5,5.0,Cancelled,,0.1618703220923387,0.11454040661844353,0.22336554279012777,-0.9293222383454103,-1.1000619965225906,-1.3800661452381868
ORD10696,2024-03-18,2024-03-18,Hyderabad,Mumbai,Xpressbees,Air,Wh-East,17.47,64.2,100.09,4.0,Delivered,0.0,0.22820620637456893,0.028485701124239,0.2518896710227705,-0.6664697426814283,-1.442531978600018,-1.2401251654322087
ORD10282,2024-07-06,2024-07-07,Jaipur,Pune,Delhivery,Air,Wh-North,28.41,193.9,274.3,4.0,Delivered,1.0,0.37540997392986286,0.15766735971912707,0.6175400300668239,-0.08318246021409283,-0.9284306281898056,0.5537760922572287
ORD10364,2024-02-08,2024-02-09,Ahmedabad,Lucknow,Ekart,Air,Wh-North,74.82875000000001,228.0,456.51875000000007,5.0,Delivered,1.0,1.0,0.1916310802903351,1.0,2.3917230738837714,-0.7932659709115616,2.430146247814299
ORD10746,2024-07-20,2024-07-22,Bengaluru,Delhi,Xpressbees,Road,Wh-Central,42.79,272.7,230.79,5.0,Delivered,2.0,0.5689008493818855,0.23615243834115618,0.52621664379734,0.6835150829193882,-0.6160853204617814,0.10573841518893493
ORD10310,2024-08-27,2024-08-29,Chennai,Delhi,Delhivery,Road,Wh-North,12.06,318.2,132.54,1.0,Delivered,2.0,0.15541165587419056,0.2814705992206273,0.3199991604377267,-0.9549143677406863,-0.43573365165943245,-0.9059761739160948
ORD10510,2024-02-17,2024-02-21,Jaipur,Lucknow,Delhivery,Road,Wh-Central,41.81,638.1,291.64,5.0,Delivered,4.0,0.5557144058531662,0.6000921303270629,0.6539350546109022,0.6312644854040329,0.8322773120740059,0.7323321327160702
ORD10179,2024-04-22,2024-04-27,Ahmedabad,Kolkata,Ekart,Rail,Wh-North,27.95,332.3,266.85,2.0,Delivered,5.0,0.36922041880413753,0.29551424907558427,0.6019031827281051,-0.10770825088456584,-0.3798444531954077,0.47706083842687286
ORD10911,2024-10-25,2024-10-31,Bengaluru,Kolkata,Delhivery,Rail,Wh-East,52.06,425.2,368.77,4.0,Delivered,6.0,0.6936338407198721,0.3880429775525704,0.8158236499445101,1.1777630818656588,-0.011609947003359017,1.5265667002241714
ORD10809,2024-01-26,2024-02-01,Kolkata,Delhi,Dhl,Rail,Wh-West,44.81,421.6,317.3,4.0,Delivered,6.0,0.5960810697165924,0.38445736482364523,0.7077929744379523,0.7912152941245088,-0.025879529589918362,0.9965621210767327
ORD10820,2024-03-15,2024-03-19,Jaipur,Hyderabad,Bluedart,Road,Wh-North,31.83,340.6,212.32,5.0,Delivered,4.0,0.4214279707341686,0.3037810784228285,0.4874498558314158,0.09916146172724959,-0.3469451377875067,-0.08445363021330321
ORD10069,2024-03-07,,Pune,Mumbai,Ekart,Road,Wh-South,4.6,382.4,202.33,4.0,Delayed,,0.055033218400470936,0.3454140262197931,0.4664817880577513,-1.3526587120922697,-0.18125942886578844,-0.18732415179253198
ORD10783,2024-04-19,2024-04-26,Jaipur,Lucknow,Ekart,Rail,Wh-South,43.6,607.5,243.08,4.0,Delivered,7.0,0.5797998486250104,0.5696144221311987,0.5520121946420184,0.7267018012739168,0.7109858600882503,0.23229284063525385
ORD10523,2024-06-14,2024-06-15,Hyderabad,Bengaluru,Xpressbees,Air,Wh-South,20.05,154.3,64.52,5.0,Delivered,1.0,0.2629215372971154,0.11822561970095,0.17723159587669976,-0.528912047181819,-1.08539603664196,-1.6064018874115058
ORD11149,2024-06-23,2024-06-26,Kolkata,Jaipur,Bluedart,Rail,Wh-South,29.6,490.4,199.68,5.0,Delivered,3.0,0.3914220839290219,0.4529824080875488,0.4609196879976702,-0.01973530608830399,0.24682804873099598,-0.2146121279872224
ORD11004,2024-12-19,2024-12-29,Lucknow,Mumbai,Xpressbees,Sea,Wh-North,15.07,684.0,251.8,4.0,Delivered,10.0,0.1959128752838281,0.6458086926208589,0.5703146521982101,-0.7944303896578089,1.0142144900526393,0.3220857283400463
ORD10804,2024-07-08,2024-07-12,Kolkata,Hyderabad,Bluedart,Road,Wh-North,27.97,300.3,196.31,4.0,Delivered,4.0,0.36948952989656036,0.26364213592958263,0.45384637584579335,-0.1066419121597627,-0.5066851872981587,-0.24931419582726266
ORD10815,2024-07-14,,Delhi,Pune,Xpressbees,Air,Wh-West,15.23,112.4,144.03,4.0,Delayed,,0.19806576402321083,0.07649307155040404,0.34411558673596543,-0.7858996798593835,-1.2514781228577492,-0.7876596280757202
ORD10123,2024-12-28,2024-12-31,Lucknow,Bengaluru,Xpressbees,Rail,Wh-West,41.02,311.0,337.33,2.0,Delivered,3.0,0.545084517702464,0.2742993737627769,0.7498340552694338,0.5891441057743076,-0.4642728168325514,1.202818031710562
ORD10863,2024-06-08,2024-06-15,Ahmedabad,Mumbai,Dhl,Rail,Wh-Central,36.74,597.7,275.33,5.0,Delivered,7.0,0.4874947439239761,0.5598535874802357,0.6197019029203648,0.36094761866642866,0.672140885269283,0.5643823622498816
ORD10058,2024-07-28,2024-07-29,Chennai,Mumbai,Fedex,Air,Wh-Central,41.72,147.9,247.5,4.0,Delivered,1.0,0.5545034059372634,0.11185119707174965,0.5612893577610972,0.6264659611424185,-1.11076418346251,0.27780712545809577
ORD11138,2024-11-21,2024-11-25,Jaipur,Bengaluru,Delhivery,Road,Wh-North,74.82875000000001,409.7,456.51875000000007,5.0,Delivered,4.0,1.0,0.3726049227474758,1.0,2.3917230738837714,-0.073048427584379,2.430146247814299
ORD10363,2024-08-29,2024-09-08,Lucknow,Pune,Delhivery,Sea,Wh-East,12.01,828.3,214.22,1.0,Delivered,10.0,0.15473887814313345,0.7895320028386102,0.49143777662920984,-0.9575802145526945,1.5861869253972316,-0.06488866614918554
ORD10265,2024-12-08,2024-12-09,Chennai,Ahmedabad,Dhl,Road,Wh-Central,5.55,124.4,138.77,5.0,Delivered,1.0,0.06781599529055587,0.08844511398015467,0.3330753428431251,-1.302007622664119,-1.2039128475692176,-0.8418236864848037
ORD10833,2024-09-04,2024-09-07,Kolkata,Pune,Fedex,Road,Wh-Central,23.87,266.8,252.81,4.0,Delivered,3.0,0.314321755949878,0.23027601747986215,0.57243454693809,-0.32524135074441296,-0.6394715808119761,0.3324860513425508
ORD11073,2024-07-28,2024-08-02,Pune,Jaipur,Xpressbees,Rail,Wh-South,22.07,340.6,119.11,3.0,Delivered,5.0,0.29010175763182233,0.3037810784228285,0.29181085711437194,-0.42121183597669853,-0.3469451377875067,-1.044269577800884
ORD10248,2024-01-29,,Mumbai,Delhi,Ekart,Sea,Wh-West,16.89,1039.6124999999997,297.62,4.0,Delayed,,0.22040198469430658,1.0,0.6664865105955382,-0.6973935657007202,2.423781694931217,0.7939102827705038
ORD10380,2024-03-10,2024-03-11,Lucknow,Mumbai,Delhivery,Air,Wh-East,27.11,140.8,215.65,4.0,Delivered,1.0,0.3579177529223782,0.10477957196748053,0.4944392117559706,-0.1524944773262991,-1.1389069713415578,-0.05016345635356009
ORD10604,2024-10-30,2024-11-03,Delhi,Jaipur,Ekart,Rail,Wh-East,24.69,347.9,228.19,3.0,Delivered,4.0,0.3253553107392145,0.3110519042342601,0.5207594890214114,-0.2815214630274829,-0.3180095953203168,0.07896530646961614
ORD11049,2024-01-20,2024-01-22,Bengaluru,Delhi,Dhl,Rail,Wh-North,31.81,238.8,257.41,4.0,Delivered,2.0,0.42115885964174576,0.20238791847711066,0.5820895130801178,0.09809512300244644,-0.7504572231518831,0.3798538590767306
ORD11069,2024-02-25,2024-02-26,Jaipur,Chennai,Bluedart,Air,Wh-East,20.2,101.3,193.22,5.0,Delivered,1.0,0.2649398704902867,0.06543743230288468,0.44736075728517033,-0.5209145067457952,-1.295476002499641,-0.2811330058052224
ORD10550,2024-12-11,2024-12-15,Jaipur,Pune,Bluedart,Road,Wh-Central,16.96,595.5,212.1,3.0,Delivered,4.0,0.22134387351778653,0.557662379701448,0.4869880965811449,-0.6936613801639091,0.6634205847997187,-0.08671904710493787
ORD10147,2024-01-02,2024-01-04,Hyderabad,Kolkata,Xpressbees,Rail,Wh-West,5.57,150.4,137.6,4.0,Delivered,2.0,0.06808510638297872,0.11434120591128102,0.33061962319395716,-1.300941283939316,-1.1008547511107325,-0.8538715854084973
ORD10251,2024-05-02,2024-05-06,Pune,Ahmedabad,Xpressbees,Road,Wh-South,66.68,518.8,371.44,4.0,Delivered,4.0,0.8903540492809687,0.4812689085046253,0.8214277281182523,1.9572566896967782,0.35939920024718736,1.5540606234090104
ORD10948,2024-11-28,2024-12-02,Bengaluru,Hyderabad,Fedex,Road,Wh-North,74.82875000000001,363.7,436.71,4.0,Delivered,4.0,1.0,0.32678876010009844,0.958423302050893,2.3917230738837714,-0.25538198285708347,2.2261686257589877
ORD11130,2024-12-01,2024-12-02,Kolkata,Chennai,Fedex,Air,Wh-East,31.47,153.6,249.13,5.0,Delivered,1.0,0.4165839710705575,0.11752841722588118,0.5647105740244679,0.0799673646807925,-1.0881706777004576,0.29459180515520716
ORD10212,2024-09-03,2024-09-07,Ahmedabad,Jaipur,Fedex,Road,Wh-North,12.36,388.7,86.41,4.0,Delivered,4.0,0.15944832226053315,0.3516888484954122,0.2231766412786533,-0.9389192868686388,-0.1562876593393093,-1.3809929066938558
ORD10440,2024-04-16,,Kolkata,Bengaluru,Ekart,Sea,Wh-Central,6.89,685.5,127.28,5.0,In Transit,,0.0858464384828862,0.6473026979245778,0.30895891654488633,-1.2305629281023065,1.0201601494637056,-0.9601402323251782
ORD11047,2024-09-21,2024-09-24,Jaipur,Ahmedabad,Fedex,Rail,Wh-South,10.18,251.5,119.7,4.0,Delivered,3.0,0.1301152131864435,0.21503716338193007,0.2930492114673712,-1.0551502078721846,-0.700117306804854,-1.0381941415915
ORD10564,2024-11-12,2024-11-16,Hyderabad,Delhi,Bluedart,Road,Wh-East,26.2,357.5,132.31,5.0,Delivered,4.0,0.34567319821713893,0.3206135381780606,0.31951641213062537,-0.20101288930484343,-0.2799573750894914,-0.9083445643028036
ORD10330,2024-07-12,2024-07-15,Ahmedabad,Jaipur,Dhl,Road,Wh-East,46.23,234.8,344.56,5.0,Delivered,3.0,0.615187957278614,0.19840390433386046,0.7650091433578817,0.8669253435855337,-0.766312314914727,1.2772678686492833
ORD10432,2024-12-05,2024-12-09,Hyderabad,Delhi,Fedex,Road,Wh-West,20.46,538.5,202.33,5.0,Delivered,4.0,0.26843831469178364,0.5008901781601326,0.4664817880577513,-0.5070521033233539,0.4374855271791936,-0.18732415179253198
ORD10276,2024-11-20,,Pune,Ahmedabad,Ekart,Sea,Wh-North,16.52,923.2,269.125,5.0,Delayed,,0.215423429484484,0.8840527383872215,0.6066781931570426,-0.7171208321095789,1.9623489774707026,0.5004873085562765
ORD11089,2024-04-03,2024-04-05,Hyderabad,Ahmedabad,Delhivery,Road,Wh-West,26.2,134.9,202.33,5.0,Delivered,2.0,0.34567319821713893,0.09890315110618647,0.4664817880577513,-0.20101288930484343,-1.1622932316917525,-0.18732415179253198
ORD11081,2024-09-12,2024-09-13,Ahmedabad,Mumbai,Bluedart,Air,Wh-East,50.25,134.0,308.66,3.0,Delivered,1.0,0.669279286855605,0.09800674792395517,0.6896584293364046,1.0812594272709717,-1.1658606273383925,0.9075930213325348
ORD11077,2024-03-10,2024-03-13,Lucknow,Jaipur,Xpressbees,Road,Wh-Central,20.85,437.2,202.33,4.0,Delivered,3.0,0.2736859809940291,0.399995019982321,0.4664817880577513,-0.48625849818969197,0.03595532828517258,-0.18732415179253198
ORD11013,2024-05-21,2024-05-25,Lucknow,Delhi,Delhivery,Road,Wh-North,4.63,393.3,114.99,3.0,Delivered,4.0,0.0554368850391052,0.35627046476015,0.283163365700208,-1.351059204005065,-0.13805430381203876,-1.0866946577714969
ORD10901,2024-03-21,,Mumbai,Hyderabad,Delhivery,Road,Wh-North,27.6,582.2,178.25,4.0,Cancelled,,0.3645109746867378,0.5444155326751412,0.4159401392099194,-0.12636917856862123,0.610702404688263,-0.4352843279314544
ORD10448,2024-07-06,2024-07-10,Jaipur,Delhi,Xpressbees,Road,Wh-South,30.72,298.7,262.65,5.0,Delivered,4.0,0.40649230510470097,0.26204853027228253,0.5930877788592971,0.039979662500673536,-0.5130272240032964,0.433811970495665
ORD10385,2024-01-25,,Bengaluru,Delhi,Fedex,Rail,Wh-East,15.8,714.9,224.88,4.0,Delayed,,0.20573543015726178,0.6765852018774668,0.5138121112105175,-0.755509026202493,1.136695073920608,0.044881079600021724
ORD11028,2024-12-16,2024-12-19,Kolkata,Delhi,Bluedart,Road,Wh-West,32.09,275.9,202.33,5.0,Delivered,3.0,0.42492641493566563,0.23933964965575633,0.4664817880577513,0.11302386514969111,-0.6034012470515064,-0.18732415179253198
ORD10524,2024-05-01,2024-05-03,Delhi,Mumbai,Delhivery,Road,Wh-East,45.83,373.9,271.35,2.0,Delivered,2.0,0.6098057354301571,0.33694799616538645,0.6113482583018278,0.8455985690894704,-0.21495149886183165,0.5233989112103093
ORD10303,2024-10-11,2024-10-12,Chennai,Pune,Dhl,Road,Wh-North,6.77,90.6,83.52,5.0,Delivered,1.0,0.08423177192834916,0.054780194469690374,0.21711080385464024,-1.2369609604511256,-1.3378883729652487,-1.4107522467703295
ORD10487,2024-11-20,2024-11-22,Ahmedabad,Delhi,Fedex,Air,Wh-Central,22.66,200.4,178.93,4.0,Delivered,2.0,0.2980405348582961,0.16414138270190864,0.4173673950743931,-0.38975484359500495,-0.9026661040751843,-0.4282821302664017
ORD11050,2024-10-22,2024-10-25,Lucknow,Delhi,Delhivery,Road,Wh-East,9.07,260.1,47.74,5.0,Delivered,3.0,0.11517954755697586,0.22360279378991804,0.14201195851512916,-1.1143320070987608,-0.6660288595147394,-1.7791914121461863
ORD11139,2024-03-25,2024-03-29,Hyderabad,Kolkata,Ekart,Road,Wh-West,30.77,507.2,229.97,3.0,Delivered,4.0,0.4071650828357581,0.4697152674891997,0.5244955411372394,0.04264550931268151,0.3134194341349403,0.09729458859284212
ORD10940,2024-05-15,,Lucknow,Bengaluru,Fedex,Air,Wh-North,18.3,100.8,147.9,4.0,Delayed,,0.23937431671011686,0.0649394305349784,0.352238351729367,-0.6222166856020965,-1.2974578889699966,-0.7478088854819648
ORD10067,2024-11-12,2024-11-13,Mumbai,Ahmedabad,Fedex,Air,Wh-North,56.92,107.3,227.75,4.0,Delivered,1.0,0.7590278361786225,0.07141345351776,0.5198359705208696,1.4368833919928297,-1.2716933648553752,0.07443447268634681
ORD10019,2024-11-06,2024-11-08,Mumbai,Kolkata,Ekart,Road,Wh-South,16.32,389.7,179.82,2.0,Delivered,2.0,0.21273231856025565,0.3526848520312248,0.4192354211323071,-0.7277842193576106,-0.15232388639859834,-0.41911748920478886
ORD10877,2024-05-31,2024-06-01,Ahmedabad,Jaipur,Dhl,Air,Wh-North,8.89,155.4,32.66,5.0,Delivered,1.0,0.1127575477251703,0.11932122359034379,0.11036046081474268,-1.1239290556219892,-1.0810358864071776,-1.9344754427182358
ORD10324,2024-05-25,2024-05-29,Hyderabad,Delhi,Dhl,Road,Wh-West,74.08,629.8,456.51875000000007,4.0,Delivered,4.0,0.9899251534774197,0.5918253009798186,1.0,2.351802017873952,0.7993779966661047,2.430146247814299
ORD10260,2024-05-19,,Delhi,Mumbai,Delhivery,Rail,Wh-East,36.25,627.9,304.58,5.0,In Transit,,0.4809015221596165,0.5899328942617748,0.6810948941495627,0.33482231990875083,0.791846828078754,0.8655798353422187
ORD10130,2024-05-21,2024-05-23,Hyderabad,Delhi,Fedex,Road,Wh-East,30.79,237.3,233.38,3.0,Delivered,2.0,0.4074341939281809,0.20089391317339184,0.5316528095164383,0.04371184803748466,-0.7564028825629496,0.1324085504131795
ORD10409,2024-01-15,2024-01-18,Mumbai,Delhi,Xpressbees,Road,Wh-West,23.15,338.3,136.92,1.0,Delivered,3.0,0.30463375662265574,0.3014902702904596,0.3291923673294835,-0.3636295448373273,-0.3560618155511419,-0.8608737830735499
ORD10400,2024-06-11,,Kolkata,Delhi,Xpressbees,Road,Wh-Central,24.01,531.8,150.59,4.0,In Transit,,0.3162055335968379,0.49421695447018843,0.3578844080167702,-0.3177769796707907,0.4109282484764299,-0.7201090153069772
ORD10054,2024-06-14,2024-06-17,Chennai,Bengaluru,Bluedart,Road,Wh-Central,74.82875000000001,416.8,456.51875000000007,2.0,Delivered,3.0,1.0,0.379676547851745,1.0,2.3917230738837714,-0.04490563970533105,2.430146247814299
ORD10963,2024-11-30,,Bengaluru,Hyderabad,Dhl,Air,Wh-East,40.84,122.1,265.46,3.0,In Transit,,0.5426625178706584,0.08615430584778579,0.5989857038286662,0.5795470572510791,-1.2130295253328531,0.4627475226115442
ORD10931,2024-01-27,2024-02-08,Hyderabad,Mumbai,Ekart,Sea,Wh-South,15.27,1039.6124999999997,243.05,5.0,Delivered,12.0,0.1986039862080565,1.0,0.551949227471527,-0.7837670024097773,2.423781694931217,0.23198392015003094
ORD11142,2024-09-18,,Hyderabad,Chennai,Bluedart,Road,Wh-West,21.18,193.7,215.01,2.0,In Transit,,0.2781263140190059,0.15746815901196454,0.493095912118819,-0.4686639092304397,-0.9292233827779478,-0.056753760038315657
ORD10150,2024-08-20,2024-08-22,Jaipur,Hyderabad,Ekart,Road,Wh-Central,24.69,335.2,221.92,5.0,Delivered,2.0,0.3253553107392145,0.29840265932944066,0.507599350388691,-0.2815214630274829,-0.36834951166734603,0.014400925058027873
ORD11018,2024-06-11,2024-06-11,Ahmedabad,Jaipur,Dhl,Air,Wh-South,15.66,140.8,136.34,4.0,Delivered,0.0,0.20385165251030188,0.10477957196748053,0.3279750020333148,-0.7629733972761154,-1.1389069713415578,-0.8668462457878594
ORD10672,2024-05-09,,Bengaluru,Lucknow,Bluedart,Road,Wh-North,12.09,382.4,115.96,4.0,Cancelled,,0.15581532251282482,0.3454140262197931,0.285199304212766,-0.9533148596534816,-0.18125942886578844,-1.0767062287492895
ORD11037,2024-04-20,2024-04-22,Jaipur,Chennai,Bluedart,Road,Wh-South,26.2,252.2,141.1,4.0,Delivered,2.0,0.34567319821713893,0.21573436585699884,0.33796579308463043,-0.20101288930484343,-0.6973426657463563,-0.8178308621324911
ORD11027,2024-05-05,2024-05-09,Chennai,Kolkata,Bluedart,Road,Wh-North,31.76,635.0,232.55,1.0,Delivered,4.0,0.4204860819106887,0.5970045193660439,0.5299107177995073,0.09542927619043866,0.8199896159578018,0.12386175032201249
ORD10106,2024-08-13,2024-08-15,Jaipur,Mumbai,Ekart,Road,Wh-North,36.5,188.4,263.21,4.0,Delivered,2.0,0.484265410814902,0.15218934027215802,0.5942631660418048,0.3481515539687905,-0.9502313793637159,0.439578486219826
ORD10743,2024-12-05,2024-12-14,Lucknow,Kolkata,Fedex,Sea,Wh-West,5.56,853.2,105.68,2.0,Delivered,9.0,0.06795055083676729,0.8143324908803429,0.2636225537910172,-1.3014744533017175,1.684884871620935,-1.182562981685673
ORD11126,2024-05-23,,Delhi,Ahmedabad,Dhl,Road,Wh-South,33.08,367.2,245.23,3.0,In Transit,,0.4382474140105962,0.33027477247544235,0.5565248418605748,0.16580763202744786,-0.2415087775645951,0.25443214207622883
ORD10443,2024-08-17,2024-08-22,Delhi,Hyderabad,Fedex,Rail,Wh-Central,48.96,704.6,322.27,4.0,Delivered,5.0,0.6519216213943319,0.6663263654585976,0.7182245356827083,1.012480579521167,1.0958682126312853,1.0477399481286611
ORD10749,2024-11-02,,Chennai,Bengaluru,Fedex,Road,Wh-West,16.24,655.7,230.91,4.0,Delayed,,0.21165587419056425,0.6176217925573638,0.5264685124793059,-0.7320495742568234,0.902039715830519,0.10697409712982661
ORD10755,2024-04-21,,Jaipur,Ahmedabad,Fedex,Road,Wh-South,14.55,202.6,124.09,4.0,Delayed,,0.18891598688083425,0.16633259048069626,0.3022634074159584,-0.8221551965026914,-0.8939458036056201,-0.9929887772538809
ORD10024,2024-02-27,2024-03-01,Jaipur,Kolkata,Bluedart,Road,Wh-Central,31.67,435.7,162.88,3.0,Delivered,3.0,0.4192750819947859,0.3985010146786022,0.38367995886144857,0.09063075192882439,0.030009668874106134,-0.5935545898606586
ORD10811,2024-07-31,2024-08-07,Pune,Chennai,Dhl,Rail,Wh-South,26.3,966.7,312.2,4.0,Delivered,7.0,0.34701875367925317,0.9273788921950676,0.6970885554543998,-0.1956811956808275,2.13477310039163,0.9440456385888378
ORD10661,2024-04-08,,Jaipur,Hyderabad,Xpressbees,Road,Wh-North,36.44,185.3,264.57,5.0,Delayed,,0.4834580775376334,0.1491017293111391,0.5971176777707522,0.34495253779438084,-0.9625190754799199,0.45358288154993137
ORD10533,2024-05-10,,Ahmedabad,Bengaluru,Dhl,Air,Wh-East,45.4,282.3,251.31,2.0,In Transit,,0.6040198469430661,0.2457140722849567,0.5692861884135159,0.8226722865062022,-0.5780331002309561,0.31704002708140533
ORD11100,2024-06-03,2024-06-06,Chennai,Jaipur,Delhivery,Road,Wh-East,16.65,322.5,105.49,3.0,Delivered,3.0,0.21717265158523247,0.28575341442462127,0.26322376171123774,-0.7101896303983584,-0.41868942801437525,-1.1845194780920851
ORD10082,2024-01-17,,Kolkata,Lucknow,Bluedart,Sea,Wh-East,11.5,1039.6124999999997,197.22,4.0,In Transit,,0.147876545286351,1.0,0.45575638001736835,-0.9847718520351753,2.423781694931217,-0.23994360777550108
ORD10255,2024-10-20,2024-10-21,Bengaluru,Hyderabad,Xpressbees,Road,Wh-North,24.18,238.2,180.19,4.0,Delivered,1.0,0.318492977882432,0.2017903163556231,0.4200120162350354,-0.30871310050996387,-0.7528354869163099,-0.4153074698870396
ORD10934,2024-08-04,2024-08-05,Pune,Chennai,Bluedart,Road,Wh-North,74.82875000000001,245.1,246.58,5.0,Delivered,1.0,1.0,0.20866274075272973,0.5593583645326917,2.3917230738837714,-0.7254854536254041,0.26833356391126
ORD10869,2024-03-05,2024-03-10,Mumbai,Chennai,Fedex,Road,Wh-West,19.63,444.6,214.44,4.0,Delivered,5.0,0.25727020435623577,0.40736544614733394,0.49189953587948076,-0.5513051604026856,0.06528724804643388,-0.06262324925755088
ORD11125,2024-05-27,,Delhi,Kolkata,Fedex,Road,Wh-West,21.01,429.9,171.41,1.0,In Transit,,0.2758388697334118,0.3927241941708894,0.40158362433786077,-0.4777277883912666,0.007019785817982483,-0.5057181985622778
ORD10892,2024-08-10,2024-08-10,Bengaluru,Delhi,Delhivery,Air,Wh-North,6.11,102.5,48.72,4.0,Delivered,0.0,0.07535110587839543,0.06663263654585977,0.14406888608451765,-1.2721501383696303,-1.290719474970788,-1.7691000096289047
ORD10873,2024-11-18,2024-11-23,Lucknow,Bengaluru,Fedex,Road,Wh-South,23.68,379.6,204.24,5.0,Delivered,5.0,0.311765200571861,0.34262521631951803,0.4704906979123759,-0.33537156863004314,-0.19235799309977897,-0.1676562142333401
ORD10613,2024-10-05,,Delhi,Ahmedabad,Xpressbees,Road,Wh-Central,37.5,282.5,276.89,5.0,Cancelled,,0.49772096543604405,0.2459132729921192,0.622976195785922,0.4014684902089491,-0.5772403456428139,0.5804462274814729
ORD10379,2024-05-03,2024-05-04,Mumbai,Lucknow,Xpressbees,Air,Wh-West,30.01,155.3,136.16,5.0,Delivered,1.0,0.39693886132369016,0.11922162323676254,0.3275971990103659,0.0021246377701610564,-1.0814322637012488,-0.8686997686991969
ORD10076,2024-02-07,2024-02-12,Kolkata,Bengaluru,Xpressbees,Road,Wh-East,15.16,638.5,178.0,2.0,Delivered,5.0,0.19712387519973087,0.6004905317413879,0.415415412789157,-0.7896318653961947,0.8338628212502902,-0.43785866530831197
ORD10388,2024-08-07,2024-08-12,Bengaluru,Chennai,Bluedart,Rail,Wh-South,9.15,727.1,163.57,5.0,Delivered,5.0,0.11625599192666722,0.68873644501438,0.3851282037827527,-1.1100666521995481,1.185053103797282,-0.5864494187005317
ORD10936,2024-06-28,2024-07-01,Ahmedabad,Lucknow,Delhivery,Road,Wh-West,31.33,211.8,267.8,4.0,Delivered,3.0,0.4147001934235976,0.17549582301017175,0.6038971431270022,0.07250299360717027,-0.8574790925510792,0.4868433204589315
ORD10406,2024-06-24,2024-06-25,Mumbai,Pune,Delhivery,Air,Wh-West,24.695,200.4,146.27,4.0,Delivered,1.0,0.3254225885123202,0.16414138270190864,0.34881713546599635,-0.2812548783462821,-0.9026661040751843,-0.7645935651790762
ORD10291,2024-07-12,2024-07-13,Chennai,Pune,Ekart,Air,Wh-Central,3.56,158.5,30.34,2.0,Delivered,1.0,0.041039441594483216,0.1224088345513627,0.10549099963006786,-1.4081083257820348,-1.068748190290974,-1.958365293575474
ORD10794,2024-03-01,2024-03-05,Lucknow,Ahmedabad,Xpressbees,Rail,Wh-North,43.6,419.1,235.38,5.0,Delivered,4.0,0.5797998486250104,0.38196735598411385,0.5358506208825373,0.7267018012739168,-0.03578896194169578,0.15300324942804017
