OrderID,OrderDate,DeliveryDate,OriginCity,DestinationCity,Carrier,TransportMode,Warehouse,Weight_kg,Distance_km,ShippingCost_INR,CustomerRating,DeliveryStatus
ORD10778,2024-06-07,2024-06-14,Delhi,Jaipur,XpressBees,Rail,WH-North,21.64,492.2,181.21,4.0,Delivered
ORD10759,2024-12-06,2024-12-10,Kolkata,Hyderabad,BlueDart,Road,WH-East,48.65,445.5,282.6,4.0,Delivered
ORD10908,2024-09-15,,Ahmedabad,Lucknow,Ekart,Air,WH-South,14.77,287.3,167.39,5.0,Cancelled
ORD10411,2024-06-21,2024-06-23,Hyderabad,Lucknow,FedEx,Road,WH-South,31.83,247.6,208.0,4.0,Delivered
ORD10322,2024-02-03,,Chennai,Bengaluru,XpressBees,Sea,WH-Central,40.6,1120.5,366.21,4.0,Delayed
ORD10001,2024-04-21,,Hyderabad,Delhi,FedEx,Road,WH-West,0.86,381.9,122.44,3.0,Cancelled
ORD10689,2024-05-03,2024-05-11,Pune,Jaipur,Delhivery,Rail,WH-North,,871.3,132.16,4.0,Delivered
ORD10435,2024-03-08,2024-03-12,Lucknow,Hyderabad,FedEx,Road,WH-Central,27.48,269.7,,1.0,Delivered
ORD10452,2024-09-29,2024-09-29,Bengaluru,Delhi,Delhivery,Air,WH-Central,17.72,93.3,142.42,4.0,Delivered
ORD10038,2024-04-07,,Lucknow,Ahmedabad,  Delhivery  ,Road,WH-Central,7.11,232.7,69.76,3.0,Delayed
ORD10183,2024-07-17,2024-07-21,Delhi,Kolkata,DHL,Road,WH-East,51.38,391.5,400.16,5.0,Delivered
ORD10217,2024-07-01,2024-07-02,Mumbai,Kolkata,Delhivery,Air,WH-East,21.19,196.9,133.28,5.0,Delivered
ORD10673,2024-08-03,2024-08-05,delhi,Lucknow,DHL,Road,WH-East,78.8,143.3,456.5,3.0,Delivered
ORD10306,2024-04-10,2024-04-15,Jaipur,Chennai,  XpressBees  ,Road,WH-West,10.0,502.3,172.56,4.0,Delivered
ORD10950,2024-04-20,,Delhi,Mumbai,DHL,Rail,WH-East,28.6,377.3,179.38,2.0,Delayed
ORD10549,2024-04-28,,Bengaluru,Mumbai,XpressBees,Road,WH-South,23.39,501.5,202.33,3.0,In Transit
ORD10313,2024-07-05,2024-07-10,Kolkata,Ahmedabad,Delhivery,Rail,WH-North,19.87,788.6,229.85,4.0,Delivered
ORD10860,2024-04-08,2024-04-15,Delhi,Ahmedabad,XpressBees,Rail,WH-Central,16.68,829.6,128.67,5.0,Delivered
ORD10331,2024-04-26,2024-04-30,Chennai,Hyderabad,BlueDart,Road,WH-Central,,384.6,282.59,4.0,Delivered
ORD10036,2024-12-17,2024-12-21,Mumbai,Lucknow,BlueDart,Road,WH-South,29.6,513.7,224.8,5.0,Delivered
ORD11016,2024-05-31,2024-06-03,Delhi,Jaipur,FedEx,Road,WH-East,,254.1,123.49,5.0,Delivered
ORD10190,2024-08-14,2024-08-18,Bengaluru,Delhi,XpressBees,Rail,WH-East,17.29,426.0,110.85,4.0,Delivered
ORD10849,2024-10-17,2024-10-18,Bengaluru,Delhi,Delhivery,Road,WH-East,25.57,114.5,162.39,2.0,Delivered
ORD10959,2024-03-11,2024-03-16,Pune,Kolkata,XpressBees,Road,WH-Central,,373.6,163.45,4.0,Delivered
ORD10757,2024-05-29,2024-06-05,Delhi,Lucknow,BlueDart,Rail,WH-North,11.18,962.5,151.84,4.0,Delivered
ORD10577,2024-07-26,2024-07-30,Ahmedabad,Hyderabad,Ekart,Road,WH-Central,39.71,538.7,227.83,2.0,Delivered
ORD10996,2024-12-29,,hyderabad,Bengaluru,DHL,Rail,WH-West,41.24,416.5,266.68,5.0,Cancelled
ORD10433,2024-09-18,,Kolkata,Mumbai,Ekart,Road,WH-North,52.93,487.8,326.49,4.0,Delayed
ORD10163,2024-01-31,2024-02-03,Kolkata,Chennai,XpressBees,Rail,WH-Central,28.9,506.9,230.25,4.0,Delivered
ORD10263,2024-11-04,2024-11-05,Pune,Jaipur,Ekart,Air,WH-Central,5.5,115.7,114.28,5.0,Delivered
ORD10231,2024-09-19,2024-09-22,Ahmedabad,Bengaluru,Ekart,Road,WH-West,30.58,387.1,178.72,5.0,Delivered
ORD10302,2024-12-23,,Ahmedabad,Bengaluru,Delhivery,Road,WH-East,23.22,181.0,185.75,5.0,In Transit
ORD10175,2024-12-25,2024-12-28,Delhi,Jaipur,Delhivery,Road,WH-East,5.4,195.9,94.22,5.0,Delivered
ORD11117,2024-03-21,,Hyderabad,Jaipur,BlueDart,Road,WH-South,24.55,307.5,159.99,5.0,Delayed
ORD10149,2024-07-07,2024-07-08,Lucknow,Hyderabad,Ekart,Air,WH-West,8.77,118.6,91.21,2.0,Delivered
ORD11172,2024-05-07,2024-05-13,Kolkata,Ahmedabad,BlueDart,Sea,WH-Central,36.38,533.6,291.18,5.0,Delivered
ORD10071,2024-04-04,2024-04-08,Mumbai,Lucknow,Delhivery,Rail,WH-Central,28.46,433.0,205.35,3.0,Delivered
ORD10168,2024-04-20,,Jaipur,Hyderabad,Ekart,Road,WH-North,28.64,559.9,249.06,3.0,Delayed
ORD10455,2024-06-16,2024-06-30,Hyderabad,Bengaluru,Delhivery,Sea,WH-South,15.56,1389.4,194.67,5.0,Delivered
ORD10089,2024-05-02,2024-05-06,Bengaluru,Ahmedabad,Delhivery,Road,WH-South,13.88,596.6,179.99,4.0,Delivered
ORD10117,2024-04-17,2024-04-20,Lucknow,Pune,Ekart,Road,WH-North,15.55,368.4,170.58,2.0,Delivered
ORD11179,2024-09-10,2024-09-14,Kolkata,Delhi,DHL,Road,WH-Central,29.44,483.7,279.11,4.0,Delivered
ORD10321,2024-11-09,2024-11-14,Kolkata,Mumbai,BlueDart,Road,WH-West,43.53,713.3,271.38,4.0,Delivered
ORD11071,2024-03-22,2024-03-27,Ahmedabad,Chennai,FedEx,Road,WH-South,52.59,346.9,302.79,5.0,Delivered
ORD10459,2024-05-14,2024-05-18,Kolkata,Bengaluru,XpressBees,Road,WH-Central,37.95,651.6,329.18,4.0,Delivered
ORD11195,2024-06-15,,Jaipur,Hyderabad,FedEx,Road,WH-North,28.25,194.6,143.27,2.0,Delayed
ORD10800,2024-08-10,2024-08-16,Delhi,Bengaluru,FedEx,Rail,WH-South,16.89,531.2,180.51,5.0,Delivered
ORD10879,2024-10-12,2024-10-20,Jaipur,Chennai,  Ekart  ,Sea,WH-South,28.84,690.1,238.0,5.0,Delivered
ORD10241,2024-03-15,2024-03-16,jaipur,Lucknow,Delhivery,Air,WH-East,36.29,262.8,231.36,1.0,Delivered
ORD10847,2024-05-14,,Hyderabad,Chennai,Ekart,Air,WH-North,6.45,,19.65,3.0,Delayed
ORD10270,2024-01-12,,Ahmedabad,Jaipur,DHL,Road,WH-Central,22.22,395.5,194.91,3.0,Cancelled
ORD10111,2024-11-12,2024-11-16,Delhi,Bengaluru,XpressBees,Road,WH-West,20.26,467.1,158.23,5.0,Delivered
ORD10595,2024-01-01,2024-01-03,Bengaluru,Jaipur,XpressBees,Road,WH-West,41.32,323.6,270.95,2.0,Delivered
ORD10516,2024-03-26,2024-03-31,lucknow,Delhi,XpressBees,Rail,WH-West,43.44,322.5,212.46,4.0,Delivered
ORD10226,2024-10-02,2024-10-09,Jaipur,Hyderabad,FedEx,Sea,WH-South,65.26,509.4,315.62,4.0,Delivered
ORD10496,2024-05-21,2024-05-22,Hyderabad,Lucknow,XpressBees,Air,WH-North,24.28,160.6,232.16,3.0,Delivered
ORD10498,2024-11-03,2024-11-10,Ahmedabad,Mumbai,DHL,Rail,WH-West,39.21,768.0,276.8,4.0,Delivered
ORD10824,2024-09-23,2024-09-27,Chennai,Jaipur,Delhivery,Road,WH-North,25.38,276.8,144.15,5.0,Delivered
ORD11034,2024-05-27,2024-05-31,jaipur,Kolkata,BlueDart,Road,WH-North,38.51,571.3,290.71,3.0,Delivered
ORD10195,2024-09-26,2024-09-30,Ahmedabad,Mumbai,XpressBees,Road,WH-West,41.58,555.4,309.43,5.0,Delivered
ORD10336,31/08/2024,,Lucknow,Kolkata,DHL,Road,WH-Central,12.43,289.0,109.95,2.0,In Transit
ORD10775,2024-08-13,2024-08-15,Ahmedabad,Hyderabad,XpressBees,Road,WH-West,51.99,237.1,240.02,4.0,Delivered
ORD10865,2024-04-02,2024-04-02,Ahmedabad,Kolkata,DHL,Air,WH-West,46.2,57.8,242.16,4.0,Delivered
ORD10719,2024-05-05,2024-05-10,Kolkata,Pune,Delhivery,Rail,WH-East,40.92,505.6,288.55,3.0,Delivered
ORD10137,2024-01-14,2024-01-17,Mumbai,Ahmedabad,Ekart,Road,WH-West,,251.1,315.94,1.0,Delivered
ORD10813,2024-05-18,2024-05-22,Ahmedabad,Hyderabad,FedEx,Road,WH-West,20.33,382.6,,3.0,Delivered
ORD10528,2024-09-29,2024-09-29,Kolkata,Delhi,BlueDart,Air,WH-North,28.59,48.1,81.0,5.0,Delivered
ORD10507,2024-05-10,2024-05-14,Jaipur,Delhi,XpressBees,Road,WH-West,78.63,436.2,433.74,2.0,Delivered
ORD10808,2024-04-29,,Ahmedabad,Pune,BlueDart,Rail,WH-East,12.7,,,5.0,Delayed
ORD10393,2024-07-27,,Chennai,Bengaluru,DHL,Rail,WH-West,7.9,501.9,80.82,2.0,Cancelled
ORD10382,2024-09-30,,Pune,Hyderabad,FedEx,Road,WH-East,6.39,473.6,125.38,4.0,Cancelled
ORD10221,2024-04-29,,Kolkata,Jaipur,DHL,Road,WH-South,28.51,500.3,205.68,5.0,Delayed
ORD10976,2024-01-03,2024-01-07,Ahmedabad,Kolkata,DHL,Road,WH-West,26.2,404.0,182.06,4.0,Delivered
ORD10677,2024-03-08,2024-03-11,Bengaluru,Jaipur,Ekart,Road,WH-South,12.67,364.0,77.63,4.0,Delivered
ORD10801,2024-04-10,,Pune,Chennai,DHL,Road,WH-East,73.52,319.2,400.86,4.0,Delayed
ORD10328,2024-06-15,2024-06-20,Kolkata,Pune,FedEx,Road,WH-North,69.84,399.7,372.91,3.0,Delivered
ORD10012,2024-10-18,2024-10-19,Hyderabad,Pune,DHL,Air,WH-West,25.55,236.5,136.01,4.0,Delivered
ORD10889,2024-01-13,2024-01-17,Jaipur,Kolkata,DHL,Road,WH-South,20.83,380.2,147.52,1.0,Delivered
ORD10083,2024-05-26,2024-05-30,Delhi,Lucknow,FedEx,Road,WH-North,16.86,345.5,177.4,1.0,Delivered
ORD10206,2024-07-07,2024-07-09,Bengaluru,Lucknow,  BlueDart  ,Road,WH-North,42.27,213.0,,4.0,Delivered
ORD10103,2024-05-11,2024-05-14,Pune,Bengaluru,DHL,Road,WH-South,42.5,345.3,240.18,4.0,Delivered
ORD10309,2024-08-22,2024-08-26,Chennai,Bengaluru,Delhivery,Road,WH-North,19.21,387.8,148.7,3.0,Delivered
ORD10993,2024-03-27,,Kolkata,Delhi,FedEx,Road,WH-Central,71.4,387.7,381.52,,Delayed
ORD11078,2024-11-02,2024-11-04,Kolkata,Lucknow,BlueDart,Road,WH-North,85.54,230.9,373.82,3.0,Delivered
ORD10180,2024-07-19,2024-07-26,Delhi,Hyderabad,DHL,Rail,WH-Central,21.23,,252.94,4.0,Delivered
ORD10857,2024-07-26,2024-08-03,Jaipur,Bengaluru,  BlueDart  ,Rail,WH-North,5.43,867.3,102.17,5.0,Delivered
ORD11146,2024-08-03,2024-08-07,Jaipur,Chennai,Ekart,Road,WH-West,38.47,461.7,273.31,4.0,Delivered
ORD10497,2024-12-14,,Hyderabad,Chennai,Ekart,Road,WH-South,40.86,357.6,218.41,3.0,Cancelled
ORD10316,2024-02-02,,Pune,Jaipur,Ekart,Road,WH-West,4.61,509.8,153.88,3.0,Cancelled
ORD10141,2024-03-28,2024-04-08,Lucknow,Jaipur,Delhivery,Sea,WH-North,20.96,1255.4,233.68,3.0,Delivered
ORD10973,21/02/2024,2024-02-22,Jaipur,Ahmedabad,BlueDart,Air,WH-South,28.42,138.6,151.98,3.0,Delivered
ORD10327,2024-01-29,2024-01-31,Jaipur,Lucknow,XpressBees,Road,WH-South,,382.4,187.5,5.0,Delivered
ORD10660,2024-08-27,2024-08-28,Jaipur,Kolkata,FedEx,Air,WH-East,24.23,209.8,217.27,5.0,Delivered
ORD10346,2024-02-18,2024-02-21,Kolkata,Jaipur,Ekart,Road,WH-Central,5.27,339.9,27.3,5.0,Delivered
ORD10210,2024-06-25,2024-06-29,Bengaluru,Lucknow,Ekart,Road,WH-Central,21.75,657.5,266.93,5.0,Delivered
ORD10567,2024-06-24,2024-06-25,Mumbai,Kolkata,DHL,Air,WH-South,22.67,130.6,68.94,5.0,Delivered
ORD10142,2024-12-23,2024-12-27,Delhi,Hyderabad,  Ekart  ,Road,WH-West,70.51,286.0,435.17,3.0,Delivered
ORD10514,2024-04-01,2024-04-04,Delhi,Jaipur,FedEx,Road,WH-Central,18.01,319.6,77.63,5.0,Delivered
ORD10362,2024-08-30,2024-09-01,ahmedabad,Hyderabad,Delhivery,Road,WH-North,76.34,262.3,434.92,,Delivered
ORD10004,2024-04-29,2024-04-30,Delhi,Kolkata,XpressBees,Air,WH-West,35.33,198.2,251.21,5.0,Delivered
ORD10044,2024-07-10,2024-07-16,Hyderabad,Mumbai,FedEx,Road,WH-West,48.84,823.2,361.47,5.0,Delivered
ORD10281,2024-12-12,2024-12-15,Mumbai,Jaipur,Delhivery,Road,WH-Central,27.85,412.9,231.35,4.0,Delivered
ORD10202,2024-01-16,2024-01-20,Ahmedabad,Bengaluru,Ekart,Road,WH-Central,42.19,477.0,282.45,3.0,Delivered
ORD10840,2024-12-18,2024-12-21,Chennai,Hyderabad,XpressBees,Road,WH-West,51.41,474.5,268.07,4.0,Delivered
ORD10358,2024-08-20,2024-08-27,Ahmedabad,Hyderabad,FedEx,Rail,WH-West,17.63,575.2,196.92,4.0,Delivered
ORD10563,2024-06-24,2024-06-25,Chennai,Delhi,DHL,Air,WH-West,9.23,231.8,97.82,,Delivered
ORD10770,2024-12-18,2024-12-23,Ahmedabad,Hyderabad,XpressBees,Road,WH-East,64.84,559.4,410.73,1.0,Delivered
ORD10371,2024-03-13,2024-03-14,Mumbai,Lucknow,  DHL  ,Air,WH-South,10.04,96.3,54.19,5.0,Delivered
ORD10893,2024-12-13,2024-12-19,Lucknow,Hyderabad,DHL,Rail,WH-East,36.03,604.0,212.01,,Delivered
ORD10883,2024-02-16,2024-03-02,Lucknow,Chennai,XpressBees,Sea,WH-West,19.24,1590.4,328.33,5.0,Delivered
ORD11066,2024-09-13,,Jaipur,Delhi,  Ekart  ,Air,WH-North,57.33,198.6,215.15,,Delayed
ORD10237,2024-09-10,2024-09-12,Hyderabad,Chennai,DHL,Road,WH-North,23.28,327.0,144.72,4.0,Delivered
ORD10925,2024-01-09,,Chennai,Jaipur,XpressBees,Road,WH-South,34.79,-202.2,281.64,3.0,Delayed
ORD10683,2024-05-07,2024-05-12,Ahmedabad,Bengaluru,FedEx,Rail,WH-West,14.12,424.4,91.4,1.0,Delivered
ORD10273,2024-12-19,,Chennai,Bengaluru,Ekart,Air,WH-West,4.4,120.2,60.9,3.0,Delayed
ORD11010,2024-05-23,,Kolkata,Pune,XpressBees,Road,WH-West,30.42,353.0,262.86,2.0,Cancelled
ORD10632,2024-09-04,2024-09-08,Delhi,Mumbai,XpressBees,Road,WH-South,38.95,331.6,184.53,4.0,Delivered
ORD10194,2024-04-19,,Bengaluru,Pune,Delhivery,Road,WH-East,54.39,227.9,291.72,5.0,Cancelled
ORD10513,2024-11-23,2024-11-25,Bengaluru,Jaipur,DHL,Road,WH-West,31.49,197.1,233.92,5.0,Delivered
ORD10614,2024-01-14,2024-01-19,Bengaluru,Hyderabad,XpressBees,Road,WH-Central,20.65,364.4,198.91,3.0,Delivered
ORD10431,2024-08-02,2024-08-03,pune,Mumbai,BlueDart,Air,WH-North,21.95,212.9,,5.0,Delivered
ORD10674,2024-03-12,2024-03-15,jaipur,Bengaluru,Delhivery,Air,WH-North,38.1,238.0,259.99,4.0,Delivered
ORD11085,2024-01-04,2024-01-14,Lucknow,Ahmedabad,  BlueDart  ,Sea,WH-East,20.14,897.2,224.84,5.0,Delivered
ORD10209,2024-01-01,2024-01-06,Pune,Chennai,BlueDart,Road,WH-East,6.9,662.6,160.87,4.0,Delivered
ORD10162,2024-07-22,2024-07-26,Ahmedabad,Delhi,Delhivery,Road,WH-Central,8.99,587.2,138.52,4.0,Delivered
ORD10635,2024-02-10,2024-02-12,Kolkata,Ahmedabad,BlueDart,Road,WH-Central,18.46,141.2,191.77,5.0,Delivered
ORD10986,2024-07-11,,mumbai,Delhi,Delhivery,Sea,WH-West,27.31,1277.2,275.66,5.0,Cancelled
ORD10853,2024-06-12,2024-06-16,Kolkata,Pune,BlueDart,Road,WH-West,33.93,388.4,254.92,,Delivered
ORD10087,2024-06-29,,Kolkata,Hyderabad,Ekart,Air,WH-East,112.8,102.8,544.59,5.0,Delayed
ORD10345,2024-03-17,2024-03-19,Pune,Ahmedabad,DHL,Rail,WH-Central,56.34,233.1,297.21,5.0,Delivered
ORD10951,2024-02-10,2024-02-14,Chennai,Delhi,,Road,WH-North,64.07,612.7,402.19,,Delivered
ORD10717,2024-07-21,2024-07-22,Chennai,Hyderabad,XpressBees,Air,WH-Central,29.27,151.0,226.86,5.0,Delivered
ORD10190,2024-08-14,2024-08-18,Bengaluru,Delhi,XpressBees,Rail,WH-East,17.29,426.0,110.85,4.0,Delivered
ORD10752,2024-03-06,2024-03-22,Pune,Hyderabad,Ekart,Sea,WH-South,13.56,1552.7,282.37,5.0,Delivered
ORD10178,2024-09-03,2024-09-06,Bengaluru,Ahmedabad,BlueDart,Road,WH-East,23.78,241.7,152.73,4.0,Delivered
ORD10768,2024-06-20,2024-06-23,Pune,Lucknow,DHL,Road,WH-Central,21.53,514.6,194.44,5.0,Delivered
ORD10556,2024-04-07,,Lucknow,Pune,Delhivery,Road,WH-North,,271.8,198.36,5.0,Cancelled
ORD10876,2024-10-25,2024-10-26,Chennai,Lucknow,Ekart,Road,WH-East,29.44,178.9,,,Delivered
ORD10392,2024-03-12,2024-03-17,Jaipur,Chennai,FedEx,Road,WH-North,25.56,625.2,262.14,3.0,Delivered
ORD10480,2024-05-18,,Delhi,Ahmedabad,FedEx,Air,WH-South,25.96,106.9,86.41,4.0,Cancelled
ORD11175,2024-11-29,2024-11-30,Delhi,Lucknow,BlueDart,Road,WH-South,18.21,98.3,62.54,4.0,Delivered
ORD10968,2024-12-28,2024-12-29,Lucknow,Delhi,FedEx,Air,WH-South,284.10345390859686,135.2,35.73,5.0,Delivered
ORD10744,2024-09-07,2024-09-11,hyderabad,Bengaluru,DHL,Road,WH-East,10.8,306.1,197.69,4.0,Delivered
ORD10997,2024-08-18,2024-08-23,Lucknow,Delhi,  DHL  ,Rail,WH-South,18.01,750.6,129.71,2.0,Delivered
ORD11165,29/11/2024,2024-11-30,Jaipur,Lucknow,DHL,Air,WH-Central,6.42,161.9,38.67,4.0,Delivered
ORD11026,2024-05-27,2024-05-30,Kolkata,Delhi,Delhivery,Road,WH-North,,404.3,271.14,5.0,Delivered
ORD10511,2024-03-13,2024-03-14,Mumbai,Pune,Delhivery,Air,WH-West,20.89,156.3,119.36,5.0,Delivered
ORD10914,2024-02-04,2024-02-06,Kolkata,Chennai,Delhivery,Road,WH-West,24.34,231.8,157.82,,Delivered
ORD10439,2024-07-01,2024-07-02,Lucknow,Mumbai,Delhivery,Air,WH-South,7.89,186.8,127.47,4.0,Delivered
ORD10728,2024-12-27,,Lucknow,Jaipur,Ekart,Road,WH-North,29.54,424.3,193.64,4.0,In Transit
ORD10471,2024-12-02,2024-12-03,Ahmedabad,Hyderabad,DHL,Road,WH-East,32.01,219.9,196.5,2.0,Delivered
ORD10398,2024-12-10,,Mumbai,Kolkata,DHL,Rail,WH-Central,27.52,570.4,203.6,5.0,Cancelled
ORD10874,2024-02-13,2024-02-16,Jaipur,Pune,BlueDart,Road,WH-South,22.34,291.3,192.56,4.0,Delivered
ORD10035,2024-01-05,2024-01-08,Bengaluru,Ahmedabad,XpressBees,Road,WH-North,24.08,220.8,,4.0,Delivered
ORD10205,09/08/2024,,Hyderabad,Mumbai,FedEx,Rail,WH-North,17.75,555.5,217.32,4.0,Delayed
ORD10608,2024-01-28,2024-01-31,Kolkata,Mumbai,BlueDart,Road,WH-North,81.27,529.1,398.68,4.0,Delivered
ORD11054,2024-03-31,2024-04-04,ahmedabad,Delhi,Delhivery,Road,WH-South,13.87,363.2,117.61,5.0,Delivered
ORD10828,2024-09-14,2024-09-24,Lucknow,Delhi,Ekart,Sea,WH-Central,29.76,634.0,197.55,5.0,Delivered
ORD10043,2024-10-20,2024-10-26,Pune,Kolkata,Ekart,Rail,WH-South,43.99,697.5,,2.0,Delivered
ORD10261,2024-08-26,2024-08-30,Mumbai,Hyderabad,Delhivery,Road,WH-North,,656.8,294.27,5.0,Delivered
ORD10871,2024-06-19,2024-06-19,Chennai,Mumbai,  XpressBees  ,Air,WH-East,14.03,103.9,96.88,4.0,Delivered
ORD10429,2024-10-31,2024-11-07,Kolkata,Ahmedabad,FedEx,Rail,WH-East,14.77,,175.96,4.0,Delivered
ORD10228,2024-09-17,2024-09-23,Mumbai,Lucknow,Delhivery,Rail,WH-North,44.37,763.2,307.75,5.0,Delivered
ORD10724,2024-11-03,,Pune,Bengaluru,Delhivery,Road,WH-Central,22.76,246.7,162.18,2.0,Delayed
ORD10005,2024-10-08,2024-10-22,Jaipur,Mumbai,BlueDart,Sea,WH-North,46.43,1715.5,387.89,2.0,Delivered
ORD11190,2024-11-26,2024-11-29,Jaipur,Ahmedabad,DHL,Road,WH-West,14.33,272.0,164.33,5.0,Delivered
ORD10995,2024-10-30,2024-11-02,chennai,Bengaluru,Delhivery,Road,WH-South,121.21,453.9,605.34,5.0,Delivered
ORD10321,2024-11-09,2024-11-14,Kolkata,Mumbai,BlueDart,Road,WH-West,43.53,713.3,271.38,4.0,Delivered
ORD11128,2024-05-05,2024-05-09,Ahmedabad,Mumbai,DHL,Road,WH-Central,12.43,351.6,143.09,5.0,Delivered
ORD10585,2024-10-22,2024-10-24,Delhi,Mumbai,Delhivery,Air,WH-South,7.25,192.8,73.55,3.0,Delivered
ORD10727,2024-12-20,2024-12-22,Pune,Chennai,Ekart,Road,WH-West,55.57,272.3,281.53,3.0,Delivered
ORD10318,2024-02-04,2024-02-07,Pune,Ahmedabad,XpressBees,Road,WH-East,12.98,420.0,153.5,5.0,Delivered
ORD10629,2024-11-13,2024-11-17,Ahmedabad,Bengaluru,FedEx,Road,WH-East,12.68,437.7,214.08,5.0,Delivered
ORD11121,2024-02-13,2024-02-19,Jaipur,Lucknow,DHL,Rail,WH-South,33.43,753.4,,3.0,Delivered
ORD10034,2024-10-23,2024-10-26,Bengaluru,Jaipur,Ekart,Road,WH-East,14.22,454.4,204.75,4.0,Delivered
ORD10312,2024-04-11,2024-04-16,Mumbai,Ahmedabad,Ekart,Road,WH-North,37.38,566.3,360.69,4.0,Delivered
ORD10817,2024-12-16,2024-12-21,Kolkata,Hyderabad,Delhivery,Road,WH-Central,69.55,446.1,4493.431793931228,4.0,Delivered
ORD10075,2024-02-08,,Mumbai,Bengaluru,BlueDart,Air,WH-East,28.65,166.2,178.83,4.0,Delayed
ORD10173,2024-06-27,2024-07-01,Kolkata,Hyderabad,FedEx,Road,WH-West,74.85,546.2,385.7,4.0,Delivered
ORD10094,2024-06-21,2024-06-24,jaipur,Ahmedabad,FedEx,Rail,WH-East,28.11,256.5,190.67,4.0,Delivered
ORD10051,2024-05-18,2024-05-25,Delhi,Jaipur,BlueDart,Rail,WH-Central,19.8,579.2,102.27,5.0,Delivered
ORD10551,2024-04-12,2024-04-16,Chennai,Bengaluru,BlueDart,Road,WH-North,31.87,426.7,277.17,5.0,Delivered
ORD10788,2024-11-14,2024-11-19,Jaipur,Delhi,XpressBees,Road,WH-West,30.13,569.4,208.33,5.0,Delivered
ORD11199,2024-11-23,2024-11-25,Pune,Ahmedabad,FedEx,Road,WH-East,12.05,350.5,112.98,3.0,Delivered
ORD10419,2024-01-01,2024-01-04,Delhi,Mumbai,FedEx,Road,WH-Central,18.75,199.8,191.98,4.0,Delivered
ORD10747,2024-11-11,2024-11-18,Ahmedabad,Hyderabad,XpressBees,Sea,WH-Central,25.0,878.6,188.35,4.0,Delivered
ORD10220,2024-11-02,,Mumbai,Kolkata,FedEx,Road,WH-North,12.44,151.2,147.92,5.0,In Transit
ORD10508,26/07/2024,2024-07-30,Ahmedabad,Chennai,Ekart,Road,WH-North,18.51,373.0,171.69,4.0,Delivered
ORD10710,2024-07-14,2024-07-17,Bengaluru,Chennai,DHL,Road,WH-West,46.0,425.3,388.07,5.0,Delivered
ORD10864,2024-04-12,2024-04-17,Pune,Ahmedabad,DHL,Road,WH-Central,33.52,441.5,206.65,5.0,Delivered
ORD10607,2024-06-15,,Jaipur,Chennai,XpressBees,Road,WH-East,49.3,546.9,320.64,3.0,In Transit
ORD10387,2024-11-09,2024-11-13,Ahmedabad,Kolkata,BlueDart,Rail,WH-South,32.02,378.0,231.12,2.0,Delivered
ORD10093,2024-02-17,2024-02-18,Chennai,Delhi,XpressBees,Road,WH-East,3.58,160.6,,5.0,Delivered
ORD10751,2024-01-30,2024-02-03,Chennai,Pune,FedEx,Road,WH-East,15.06,254.8,173.48,5.0,Delivered
ORD10887,2024-08-30,,Lucknow,Pune,Ekart,Rail,WH-North,23.08,574.4,237.37,4.0,Delayed
ORD10651,2024-03-06,2024-03-10,Kolkata,Lucknow,FedEx,Road,WH-East,79.0,329.5,458.22,2.0,Delivered
ORD10148,2024-07-23,2024-08-01,Bengaluru,Jaipur,,Rail,WH-East,56.46,1208.0,431.84,4.0,Delivered
ORD10753,2024-05-13,2024-05-21,pune,Kolkata,FedEx,Rail,WH-North,11.73,,166.7,3.0,Delivered
ORD10482,2024-05-26,2024-05-29,Jaipur,Bengaluru,DHL,Road,WH-South,93.79,460.9,544.71,3.0,Delivered
ORD10402,2024-11-13,,Delhi,Kolkata,Ekart,Road,WH-South,9.23,291.8,71.51,5.0,In Transit
ORD10249,2024-06-16,2024-06-21,Bengaluru,Lucknow,XpressBees,Road,WH-Central,14.56,586.3,226.22,5.0,Delivered
ORD10340,2024-02-05,2024-02-09,chennai,Mumbai,FedEx,Road,WH-South,36.17,352.2,185.19,2.0,Delivered
ORD10927,2024-12-23,,Chennai,Hyderabad,Delhivery,Road,WH-Central,14.5,542.7,2303.171325917768,3.0,Cancelled
ORD10200,2024-04-09,2024-04-10,Delhi,Bengaluru,Delhivery,Air,WH-North,11.65,193.2,109.33,5.0,Delivered
ORD10861,2024-11-15,2024-11-18,Bengaluru,Chennai,Ekart,Road,WH-East,4.01,391.0,87.3,3.0,Delivered
ORD10091,2024-04-19,,Chennai,Kolkata,FedEx,Road,WH-East,18.61,467.2,178.11,4.0,Delayed
ORD10732,2024-07-13,2024-07-17,Bengaluru,Hyderabad,FedEx,Road,WH-South,29.45,359.1,192.66,4.0,Delivered
ORD10540,2024-03-09,2024-03-13,Lucknow,Mumbai,BlueDart,Road,WH-South,39.2,415.2,229.78,3.0,Delivered
ORD10691,2024-08-23,2024-08-27,Chennai,Mumbai,BlueDart,Rail,WH-West,65.67,507.1,376.25,4.0,Delivered
ORD10584,2024-01-01,,Chennai,Mumbai,DHL,Road,WH-North,9.82,384.1,131.54,2.0,Delayed
ORD10442,2024-06-03,2024-06-09,Jaipur,Bengaluru,  BlueDart  ,Road,WH-North,18.92,624.0,178.92,3.0,Delivered
ORD10609,2024-01-17,2024-01-18,Pune,Ahmedabad,Ekart,Road,WH-East,9.01,125.6,59.65,5.0,Delivered
